timestamp,out.district_cooling.cooling.energy_consumption,out.district_heating.heating.energy_consumption,out.district_heating.water_systems.energy_consumption,out.electricity.cooling.energy_consumption,out.electricity.exterior_lighting.energy_consumption,out.electricity.fans.energy_consumption,out.electricity.heat_recovery.energy_consumption,out.electricity.heat_rejection.energy_consumption,out.electricity.heating.energy_consumption,out.electricity.interior_equipment.energy_consumption,out.electricity.interior_lighting.energy_consumption,out.electricity.pumps.energy_consumption,out.electricity.refrigeration.energy_consumption,out.electricity.water_systems.energy_consumption,out.natural_gas.heating.energy_consumption,out.natural_gas.interior_equipment.energy_consumption,out.natural_gas.water_systems.energy_consumption,out.district_cooling.total.energy_consumption,out.district_heating.total.energy_consumption,out.electricity.total.energy_consumption,out.natural_gas.total.energy_consumption,out.district_heating.cooling.energy_consumption,out.other_fuel.cooling.energy_consumption,out.other_fuel.heating.energy_consumption,out.other_fuel.total.energy_consumption,out.other_fuel.water_systems.energy_consumption,out.site_energy.total.energy_consumption,out.district_cooling.cooling.energy_consumption_intensity,out.district_heating.heating.energy_consumption_intensity,out.district_heating.water_systems.energy_consumption_intensity,out.electricity.cooling.energy_consumption_intensity,out.electricity.exterior_lighting.energy_consumption_intensity,out.electricity.fans.energy_consumption_intensity,out.electricity.heat_recovery.energy_consumption_intensity,out.electricity.heat_rejection.energy_consumption_intensity,out.electricity.heating.energy_consumption_intensity,out.electricity.interior_equipment.energy_consumption_intensity,out.electricity.interior_lighting.energy_consumption_intensity,out.electricity.pumps.energy_consumption_intensity,out.electricity.refrigeration.energy_consumption_intensity,out.electricity.water_systems.energy_consumption_intensity,out.natural_gas.heating.energy_consumption_intensity,out.natural_gas.interior_equipment.energy_consumption_intensity,out.natural_gas.water_systems.energy_consumption_intensity,out.district_cooling.total.energy_consumption_intensity,out.district_heating.total.energy_consumption_intensity,out.electricity.total.energy_consumption_intensity,out.natural_gas.total.energy_consumption_intensity,out.district_heating.cooling.energy_consumption_intensity,out.other_fuel.cooling.energy_consumption_intensity,out.other_fuel.heating.energy_consumption_intensity,out.other_fuel.total.energy_consumption_intensity,out.other_fuel.water_systems.energy_consumption_intensity,out.site_energy.total.energy_consumption_intensity
1/1/18 00:15,0,0,0,0,2.631916662,0.371976279,0,0,0,0.444323469,0.522666392,0.0236935,0.295609313,1.44289671,0.986749035,0,0,0,0,5.733082325,0.986749035,0,0,0,0,0,6.719831359,0,0,0,0,3.51E-05,4.96E-06,0,0,0,5.92E-06,6.97E-06,3.16E-07,3.94E-06,1.92E-05,1.32E-05,0,0,0,0,7.64E-05,1.32E-05,0,0,0,0,0,8.96E-05
1/1/18 00:30,0,0,0,0,2.631916662,0.377266093,0,0,0,0.415677333,0.522329258,0.026373852,0.295508497,1.443190001,1.069136313,0,0,0,0,5.712261695,1.069136313,0,0,0,0,0,6.781398008,0,0,0,0,3.51E-05,5.03E-06,0,0,0,5.54E-06,6.96E-06,3.52E-07,3.94E-06,1.92E-05,1.43E-05,0,0,0,0,7.62E-05,1.43E-05,0,0,0,0,0,9.04E-05
1/1/18 00:45,0,0,0,0,2.631916662,0.382343039,0,0,0,0.459562434,0.521444891,0.028911157,0.295398954,1.44347919,1.144103842,0,0,0,0,5.763056326,1.144103842,0,0,0,0,0,6.907160168,0,0,0,0,3.51E-05,5.10E-06,0,0,0,6.13E-06,6.95E-06,3.85E-07,3.94E-06,1.92E-05,1.53E-05,0,0,0,0,7.68E-05,1.53E-05,0,0,0,0,0,9.21E-05
1/1/18 01:00,0,0,0,0,2.631916662,0.394367928,0,0,0,0.503447536,0.520560524,0.035167147,0.29529047,1.495922079,1.358240476,0,0,0,0,5.876672345,1.358240476,0,0,0,0,0,7.23491282,0,0,0,0,3.51E-05,5.26E-06,0,0,0,6.71E-06,6.94E-06,4.69E-07,3.94E-06,1.99E-05,1.81E-05,0,0,0,0,7.84E-05,1.81E-05,0,0,0,0,0,9.65E-05
1/1/18 01:15,0,0,0,0,2.631916662,0.410326653,0,0,0,0.547332637,0.519676157,0.043514444,0.295182379,2.804110053,1.629876089,0,0,0,0,7.252058985,1.629876089,0,0,0,0,0,8.881935074,0,0,0,0,3.51E-05,5.47E-06,0,0,0,7.30E-06,6.93E-06,5.80E-07,3.94E-06,3.74E-05,2.17E-05,0,0,0,0,9.67E-05,2.17E-05,0,0,0,0,0,0.000118426
1/1/18 01:30,0,0,0,0,2.631916662,0.422971355,0,0,0,0.591217738,0.51879179,0.050227554,0.295086477,1.526898304,1.812604783,0,0,0,0,6.03710988,1.812604783,0,0,0,0,0,7.849714662,0,0,0,0,3.51E-05,5.64E-06,0,0,0,7.88E-06,6.92E-06,6.70E-07,3.93E-06,2.04E-05,2.42E-05,0,0,0,0,8.05E-05,2.42E-05,0,0,0,0,0,0.000104663
1/1/18 01:45,0,0,0,0,2.631916662,0.436256292,0,0,0,0.579447489,0.518012159,0.057499864,0.295000291,1.495339503,1.994601318,0,0,0,0,6.013472261,1.994601318,0,0,0,0,0,8.008073579,0,0,0,0,3.51E-05,5.82E-06,0,0,0,7.73E-06,6.91E-06,7.67E-07,3.93E-06,1.99E-05,2.66E-05,0,0,0,0,8.02E-05,2.66E-05,0,0,0,0,0,0.000106774
1/1/18 02:00,0,0,0,0,2.631916662,0.452456785,0,0,0,0.56767724,0.517232529,0.066879929,0.294916017,1.443475745,2.226625355,0,0,0,0,5.974554905,2.226625355,0,0,0,0,0,8.20118026,0,0,0,0,3.51E-05,6.03E-06,0,0,0,7.57E-06,6.90E-06,8.92E-07,3.93E-06,1.92E-05,2.97E-05,0,0,0,0,7.97E-05,2.97E-05,0,0,0,0,0,0.000109349
1/1/18 02:15,0,0,0,0,2.631916662,0.467750422,0,0,0,0.555906991,0.516452898,0.075483714,0.294831224,1.473880616,2.411086876,0,0,0,0,6.016222527,2.411086876,0,0,0,0,0,8.427309403,0,0,0,0,3.51E-05,6.24E-06,0,0,0,7.41E-06,6.89E-06,1.01E-06,3.93E-06,1.97E-05,3.21E-05,0,0,0,0,8.02E-05,3.21E-05,0,0,0,0,0,0.000112364
1/1/18 02:30,0,0,0,0,2.631916662,0.48215586,0,0,0,0.544136741,0.515673268,0.083406269,0.29474426,2.742004227,2.570003329,0,0,0,0,7.294037287,2.570003329,0,0,0,0,0,9.864040616,0,0,0,0,3.51E-05,6.43E-06,0,0,0,7.26E-06,6.88E-06,1.11E-06,3.93E-06,3.66E-05,3.43E-05,0,0,0,0,9.73E-05,3.43E-05,0,0,0,0,0,0.000131521
1/1/18 02:45,0,0,0,0,2.631916662,0.493142134,0,0,0,0.513970606,0.516969162,0.089436766,0.294656695,1.610997456,2.68512702,0,0,0,0,6.15108948,2.68512702,0,0,0,0,0,8.8362165,0,0,0,0,3.51E-05,6.58E-06,0,0,0,6.85E-06,6.89E-06,1.19E-06,3.93E-06,2.15E-05,3.58E-05,0,0,0,0,8.20E-05,3.58E-05,0,0,0,0,0,0.000117816
1/1/18 03:00,0,0,0,0,2.631916662,0.50350363,0,0,0,0.483804471,0.518265056,0.095066812,0.29456961,1.443182951,2.813103982,0,0,0,0,5.970309191,2.813103982,0,0,0,0,0,8.783413172,0,0,0,0,3.51E-05,6.71E-06,0,0,0,6.45E-06,6.91E-06,1.27E-06,3.93E-06,1.92E-05,3.75E-05,0,0,0,0,7.96E-05,3.75E-05,0,0,0,0,0,0.000117112
1/1/18 03:15,0,0,0,0,2.631916662,0.515516267,0,0,0,0.453638335,0.519560949,0.101199946,0.294483197,1.443472231,2.978168265,0,0,0,0,5.959787587,2.978168265,0,0,0,0,0,8.937955852,0,0,0,0,3.51E-05,6.87E-06,0,0,0,6.05E-06,6.93E-06,1.35E-06,3.93E-06,1.92E-05,3.97E-05,0,0,0,0,7.95E-05,3.97E-05,0,0,0,0,0,0.000119173
1/1/18 03:30,0,0,0,0,2.631916662,0.52535034,0,0,0,0.4234722,0.520856843,0.106284763,0.294397804,1.589334217,3.132445347,0,0,0,0,6.091612829,3.132445347,0,0,0,0,0,9.224058176,0,0,0,0,3.51E-05,7.00E-06,0,0,0,5.65E-06,6.94E-06,1.42E-06,3.93E-06,2.12E-05,4.18E-05,0,0,0,0,8.12E-05,4.18E-05,0,0,0,0,0,0.000122987
1/1/18 03:45,0,0,0,0,2.631916662,0.565314332,0,0,0,0.414897846,0.521353644,0.125371438,0.294314228,2.542282401,3.666105228,0,0,0,0,7.095450551,3.666105228,0,0,0,0,0,10.76155578,0,0,0,0,3.51E-05,7.54E-06,0,0,0,5.53E-06,6.95E-06,1.67E-06,3.92E-06,3.39E-05,4.89E-05,0,0,0,0,9.46E-05,4.89E-05,0,0,0,0,0,0.000143487
1/1/18 04:00,0,0,0,0,2.631916662,0.625645841,0,0,0,0.406323492,0.521850445,0.153409578,0.29423361,1.695194361,4.374412876,0,0,0,0,6.32857399,4.374412876,0,0,0,0,0,10.70298687,0,0,0,0,3.51E-05,8.34E-06,0,0,0,5.42E-06,6.96E-06,2.05E-06,3.92E-06,2.26E-05,5.83E-05,0,0,0,0,8.44E-05,5.83E-05,0,0,0,0,0,0.000142706
1/1/18 04:15,0,0,0,0,2.631916662,0.638269397,0,0,0,0.397749139,0.522347246,0.159403052,0.294155914,1.495334519,4.436282439,0,0,0,0,6.139175928,4.436282439,0,0,0,0,0,10.57545837,0,0,0,0,3.51E-05,8.51E-06,0,0,0,5.30E-06,6.96E-06,2.13E-06,3.92E-06,1.99E-05,5.92E-05,0,0,0,0,8.19E-05,5.92E-05,0,0,0,0,0,0.000141006
1/1/18 04:30,0,0,0,0,2.631916662,0.6623809,0,0,0,0.389174785,0.522844047,0.170485191,0.29408449,1.443468679,4.713855936,0,0,0,0,6.114354752,4.713855936,0,0,0,0,0,10.82821069,0,0,0,0,3.51E-05,8.83E-06,0,0,0,5.19E-06,6.97E-06,2.27E-06,3.92E-06,1.92E-05,6.29E-05,0,0,0,0,8.15E-05,6.29E-05,0,0,0,0,0,0.000144376
1/1/18 04:45,0,0,0,0,2.631916662,0.678333155,0,0,0,0.413728616,0.560554343,0.177811737,0.294018469,1.600531836,4.931980618,0,0,0,0,6.356894818,4.931980618,0,0,0,0,0,11.28887544,0,0,0,0,3.51E-05,9.04E-06,0,0,0,5.52E-06,7.47E-06,2.37E-06,3.92E-06,2.13E-05,6.58E-05,0,0,0,0,8.48E-05,6.58E-05,0,0,0,0,0,0.000150518
1/1/18 05:00,0,0,0,0,2.631916662,0.692281032,0,0,0,0.438282447,0.598264639,0.18418781,0.293958361,2.446728198,5.156611752,0,0,0,0,7.285619149,5.156611752,0,0,0,0,0,12.4422309,0,0,0,0,3.51E-05,9.23E-06,0,0,0,5.84E-06,7.98E-06,2.46E-06,3.92E-06,3.26E-05,6.88E-05,0,0,0,0,9.71E-05,6.88E-05,0,0,0,0,0,0.000165896
1/1/18 05:15,0,0,0,0,2.631916662,0.705288769,0,0,0,0.462836278,0.635974935,0.190116189,0.293902757,1.779489089,5.390649356,0,0,0,0,6.699524679,5.390649356,0,0,0,0,0,12.09017403,0,0,0,0,3.51E-05,9.40E-06,0,0,0,6.17E-06,8.48E-06,2.53E-06,3.92E-06,2.37E-05,7.19E-05,0,0,0,0,8.93E-05,7.19E-05,0,0,0,0,0,0.000161202
1/1/18 05:30,0,0,0,0,2.631916662,0.717973803,0,0,0,0.487390109,0.673685231,0.195866921,0.293850151,1.443175727,5.635434925,0,0,0,0,6.443858605,5.635434925,0,0,0,0,0,12.07929353,0,0,0,0,3.51E-05,9.57E-06,0,0,0,6.50E-06,8.98E-06,2.61E-06,3.92E-06,1.92E-05,7.51E-05,0,0,0,0,8.59E-05,7.51E-05,0,0,0,0,0,0.000161057
1/1/18 05:45,0,0,0,0,2.631916662,0.727459791,0,0,0,0.551074173,0.868103749,0.200169256,0.293798246,1.466696527,5.842043935,0,0,0,0,6.739218402,5.842043935,0,0,0,0,0,12.58126234,0,0,0,0,3.51E-05,9.70E-06,0,0,0,7.35E-06,1.16E-05,2.67E-06,3.92E-06,1.96E-05,7.79E-05,0,0,0,0,8.99E-05,7.79E-05,0,0,0,0,0,0.00016775
1/1/18 06:00,0,0,0,0,2.631916662,0.736574911,0,0,0,0.614758237,1.062522266,0.20428948,0.293754138,1.692863127,6.042656345,0,0,0,0,7.236678821,6.042656345,0,0,0,0,0,13.27933517,0,0,0,0,3.51E-05,9.82E-06,0,0,0,8.20E-06,1.42E-05,2.72E-06,3.92E-06,2.26E-05,8.06E-05,0,0,0,0,9.65E-05,8.06E-05,0,0,0,0,0,0.000177058
1/1/18 06:15,0,0,0,0,2.631916662,19.65298621,0.856089904,0,0,0.6784423,1.256940783,1.239415086,0.504126972,2.248302919,243.2314258,0,0,0,0,29.06822084,243.2314258,0,0,0,0,0,272.2996466,0,0,0,0,3.51E-05,0.00026204,1.14E-05,0,0,9.05E-06,1.68E-05,1.65E-05,6.72E-06,3.00E-05,0.003243086,0,0,0,0,0.000387576,0.003243086,0,0,0,0,0,0.003630662
1/1/18 06:30,0,0,0,0,2.631916662,19.77330295,0,0,0,0.742126364,1.4513593,1.358743248,0.513020087,1.862763035,280.5632231,0,0,0,0,28.33323165,280.5632231,0,0,0,0,0,308.8964547,0,0,0,0,3.51E-05,0.000263644,0,0,0,9.90E-06,1.94E-05,1.81E-05,6.84E-06,2.48E-05,0.003740843,0,0,0,0,0.000377776,0.003740843,0,0,0,0,0,0.004118619
1/1/18 06:45,0,0,0,0,2.631916662,18.56911433,0,0,0,0.856243217,1.897470216,1.349176998,0.511739776,1.495850937,270.8927032,0,0,0,0,27.31151213,270.8927032,0,0,0,0,0,298.2042154,0,0,0,0,3.51E-05,0.000247588,0,0,0,1.14E-05,2.53E-05,1.80E-05,6.82E-06,1.99E-05,0.003611903,0,0,0,0,0.000364153,0.003611903,0,0,0,0,0,0.003976056
1/1/18 07:00,0,0,0,0,2.631916662,16.84757004,2.397051731,0,0,0.970360071,2.343581132,1.011924752,0.512703969,1.443503632,170.9100517,0,0,0,0,28.15861199,170.9100517,0,0,0,0,0,199.0686637,0,0,0,0,3.51E-05,0.000224634,3.20E-05,0,0,1.29E-05,3.12E-05,1.35E-05,6.84E-06,1.92E-05,0.002278801,0,0,0,0,0.000375448,0.002278801,0,0,0,0,0,0.002654249
1/1/18 07:15,0,0,0,0,2.631916662,16.48881086,2.397051731,0,0,1.084476924,2.789692048,1.002894245,0.512859224,1.727926003,166.9610273,0,0,0,0,28.63562769,166.9610273,0,0,0,0,0,195.596655,0,0,0,0,3.51E-05,0.000219851,3.20E-05,0,0,1.45E-05,3.72E-05,1.34E-05,6.84E-06,2.30E-05,0.002226147,0,0,0,0,0.000381808,0.002226147,0,0,0,0,0,0.002607955
1/1/18 07:30,0,0,0,0,2.631916662,15.59300371,2.397051731,0,0,1.198593778,3.235802964,1.00872557,0.512782116,2.151336225,162.9699052,0,0,0,0,28.72921275,162.9699052,0,0,0,0,0,191.699118,0,0,0,0,3.51E-05,0.000207907,3.20E-05,0,0,1.60E-05,4.31E-05,1.34E-05,6.84E-06,2.87E-05,0.002172932,0,0,0,0,0.000383056,0.002172932,0,0,0,0,0,0.002555988
1/1/18 07:45,0,0,0,0,0,15.41054879,2.397051731,0,0,1.325416264,3.584472409,1.002555528,0.512748151,6.764079417,157.4514178,0,0,0,0,30.99687229,157.4514178,0,0,0,0,0,188.4482901,0,0,0,0,0,0.000205474,3.20E-05,0,0,1.77E-05,4.78E-05,1.34E-05,6.84E-06,9.02E-05,0.002099352,0,0,0,0,0.000413292,0.002099352,0,0,0,0,0,0.002512644
1/1/18 08:00,0,0,0,0,0,15.21767824,2.397051731,0,0,1.452238751,3.933141853,0.995093428,0.512772243,7.50075067,152.9689957,0,0,0,0,32.00872692,152.9689957,0,0,0,0,0,184.9777226,0,0,0,0,0,0.000202902,3.20E-05,0,0,1.94E-05,5.24E-05,1.33E-05,6.84E-06,0.00010001,0.002039587,0,0,0,0,0.000426783,0.002039587,0,0,0,0,0,0.00246637
1/1/18 08:15,0,0,0,0,0,15.03380204,2.397051731,0,0,1.579061237,4.281811298,0.985324432,0.512850354,7.287944726,147.5115466,0,0,0,0,32.07784582,147.5115466,0,0,0,0,0,179.5893924,0,0,0,0,0,0.000200451,3.20E-05,0,0,2.11E-05,5.71E-05,1.31E-05,6.84E-06,9.72E-05,0.001966821,0,0,0,0,0.000427705,0.001966821,0,0,0,0,0,0.002394525
1/1/18 08:30,0,0,0,0,0,14.8771385,2.397051731,0,0,1.705883724,4.630480742,0.974853885,0.512959832,8.124222334,142.3047023,0,0,0,0,33.22259075,142.3047023,0,0,0,0,0,175.5272931,0,0,0,0,0,0.000198362,3.20E-05,0,0,2.27E-05,6.17E-05,1.30E-05,6.84E-06,0.000108323,0.001897396,0,0,0,0,0.000442968,0.001897396,0,0,0,0,0,0.002340364
1/1/18 08:45,0,0,0,0,0,14.70313343,2.397051731,0,0,1.819688783,4.659613702,0.964966304,0.513092403,8.736171662,137.5439306,0,0,0,0,33.79371802,137.5439306,0,0,0,0,0,171.3376486,0,0,0,0,0,0.000196042,3.20E-05,0,0,2.43E-05,6.21E-05,1.29E-05,6.84E-06,0.000116482,0.001833919,0,0,0,0,0.000450583,0.001833919,0,0,0,0,0,0.002284502
1/1/18 09:00,0,0,0,0,0,14.52371706,2.397051731,0,0,1.933493841,4.688746662,0.953481247,0.513242137,8.75227897,132.8239146,0,0,0,0,33.76201165,132.8239146,0,0,0,0,0,166.5859263,0,0,0,0,0,0.00019365,3.20E-05,0,0,2.58E-05,6.25E-05,1.27E-05,6.84E-06,0.000116697,0.001770986,0,0,0,0,0.00045016,0.001770986,0,0,0,0,0,0.002221146
1/1/18 09:15,0,0,0,0,0,14.19642279,2.397051731,0,0,2.0472989,4.717879622,0.946137492,0.513406368,8.947331684,129.0528632,0,0,0,0,33.76552859,129.0528632,0,0,0,0,0,162.8183918,0,0,0,0,0,0.000189286,3.20E-05,0,0,2.73E-05,6.29E-05,1.26E-05,6.85E-06,0.000119298,0.001720705,0,0,0,0,0.000450207,0.001720705,0,0,0,0,0,0.002170912
1/1/18 09:30,0,0,0,0,0,14.0591177,2.397051731,0,0,2.161103959,4.747012582,0.932548386,0.513584085,10.5035316,124.5854131,0,0,0,0,35.31395004,124.5854131,0,0,0,0,0,159.8993632,0,0,0,0,0,0.000187455,3.20E-05,0,0,2.88E-05,6.33E-05,1.24E-05,6.85E-06,0.000140047,0.001661139,0,0,0,0,0.000470853,0.001661139,0,0,0,0,0,0.002131992
1/1/18 09:45,0,0,0,0,0,13.90498357,2.397051731,0,0,2.204755214,4.849442606,0.918725227,0.51377456,9.567319941,120.6542727,0,0,0,0,34.35605285,120.6542727,0,0,0,0,0,155.0103255,0,0,0,0,0,0.0001854,3.20E-05,0,0,2.94E-05,6.47E-05,1.22E-05,6.85E-06,0.000127564,0.001608724,0,0,0,0,0.000458081,0.001608724,0,0,0,0,0,0.002066804
1/1/18 10:00,0,0,0,0,0,13.76638648,2.397051731,0,0,2.24840647,4.95187263,0.902358168,0.513974694,9.306256254,116.7079358,0,0,0,0,34.08630642,116.7079358,0,0,0,0,0,150.7942422,0,0,0,0,0,0.000183552,3.20E-05,0,0,3.00E-05,6.60E-05,1.20E-05,6.85E-06,0.000124083,0.001556106,0,0,0,0,0.000454484,0.001556106,0,0,0,0,0,0.00201059
1/1/18 10:15,0,0,0,0,0,13.63875159,2.397051731,0,0,2.292057725,5.054302654,0.874611026,0.514178138,10.53156297,111.4945945,0,0,0,0,35.30251583,111.4945945,0,0,0,0,0,146.7971103,0,0,0,0,0,0.00018185,3.20E-05,0,0,3.06E-05,6.74E-05,1.17E-05,6.86E-06,0.000140421,0.001486595,0,0,0,0,0.0004707,0.001486595,0,0,0,0,0,0.001957295
1/1/18 10:30,0,0,0,0,0,13.52413436,2.397051731,0,0,2.33570898,5.156732678,0.849324281,0.514366059,9.710045153,107.0484888,0,0,0,0,34.48736324,107.0484888,0,0,0,0,0,141.5358521,0,0,0,0,0,0.000180322,3.20E-05,0,0,3.11E-05,6.88E-05,1.13E-05,6.86E-06,0.000129467,0.001427313,0,0,0,0,0.000459832,0.001427313,0,0,0,0,0,0.001887145
1/1/18 10:45,0,0,0,0,0,13.37773736,2.397051731,0,0,2.370240241,5.119451413,0.824128224,0.514495514,10.12829653,102.6943111,0,0,0,0,34.73140102,102.6943111,0,0,0,0,0,137.4257121,0,0,0,0,0,0.00017837,3.20E-05,0,0,3.16E-05,6.83E-05,1.10E-05,6.86E-06,0.000135044,0.001369257,0,0,0,0,0.000463085,0.001369257,0,0,0,0,0,0.001832343
1/1/18 11:00,0,0,0,0,0,13.259826,2.397051731,0,0,2.404771502,5.082170148,0.791109999,0.514669272,9.795516371,98.07665345,0,0,0,0,34.24511502,98.07665345,0,0,0,0,0,132.3217685,0,0,0,0,0,0.000176798,3.20E-05,0,0,3.21E-05,6.78E-05,1.05E-05,6.86E-06,0.000130607,0.001307689,0,0,0,0,0.000456602,0.001307689,0,0,0,0,0,0.00176429
1/1/18 11:15,0,0,0,0,0,13.14694815,2.397051731,0,0,2.439302763,5.044888883,0.780974013,0.514815718,10.74130696,97.81313779,0,0,0,0,35.06528822,97.81313779,0,0,0,0,0,132.878426,0,0,0,0,0,0.000175293,3.20E-05,0,0,3.25E-05,6.73E-05,1.04E-05,6.86E-06,0.000143217,0.001304175,0,0,0,0,0.000467537,0.001304175,0,0,0,0,0,0.001771712
1/1/18 11:30,0,0,0,1.053319985,0,13.13591159,2.397051731,0,0,2.473834024,5.007607618,3.008314315,0.514949541,10.17266258,97.67816164,0,0,0,0,37.76365138,97.67816164,0,0,0,0,0,135.441813,0,0,0,1.40E-05,0,0.000175145,3.20E-05,0,0,3.30E-05,6.68E-05,4.01E-05,6.87E-06,0.000135636,0.001302375,0,0,0,0,0.000503515,0.001302375,0,0,0,0,0,0.001805891
1/1/18 11:45,0,0,0,1.17635787,0,13.1215135,2.397051731,0,0,2.481862737,5.012281393,3.007392622,0.515032356,10.54333141,97.91883865,0,0,0,0,38.25482361,97.91883865,0,0,0,0,0,136.1736623,0,0,0,1.57E-05,0,0.000174954,3.20E-05,0,0,3.31E-05,6.68E-05,4.01E-05,6.87E-06,0.000140578,0.001305585,0,0,0,0,0.000510064,0.001305585,0,0,0,0,0,0.001815649
1/1/18 12:00,0,0,0,1.329250844,0,13.1295747,2.397051731,0,0,2.48989145,5.016955168,3.005909268,0.515103639,11.25941599,97.90075758,0,0,0,0,39.14315279,97.90075758,0,0,0,0,0,137.0439104,0,0,0,1.77E-05,0,0.000175061,3.20E-05,0,0,3.32E-05,6.69E-05,4.01E-05,6.87E-06,0.000150126,0.001305343,0,0,0,0,0.000521909,0.001305343,0,0,0,0,0,0.001827252
1/1/18 12:15,0,0,0,1.2677273,0,13.09567352,2.397051731,0,0,2.497920163,5.021628943,2.996827101,0.515208641,10.83472262,96.44271671,0,0,0,0,38.62676002,96.44271671,0,0,0,0,0,135.0694767,0,0,0,1.69E-05,0,0.000174609,3.20E-05,0,0,3.33E-05,6.70E-05,4.00E-05,6.87E-06,0.000144463,0.001285903,0,0,0,0,0.000515023,0.001285903,0,0,0,0,0,0.001800926
1/1/18 12:30,0,0,0,1.18008333,0,13.06006708,2.397051731,0,0,2.505948876,5.026302718,2.988137734,0.515289756,10.89522773,95.08384265,0,0,0,0,38.56810896,95.08384265,0,0,0,0,0,133.6519516,0,0,0,1.57E-05,0,0.000174134,3.20E-05,0,0,3.34E-05,6.70E-05,3.98E-05,6.87E-06,0.00014527,0.001267785,0,0,0,0,0.000514241,0.001267785,0,0,0,0,0,0.001782026
1/1/18 12:45,0,0,0,1.084717604,0,13.0247395,2.397051731,0,0,2.518420664,5.016824816,2.979988505,0.515374107,11.36889808,93.81351122,0,0,0,0,38.90601501,93.81351122,0,0,0,0,0,132.7195262,0,0,0,1.45E-05,0,0.000173663,3.20E-05,0,0,3.36E-05,6.69E-05,3.97E-05,6.87E-06,0.000151585,0.001250847,0,0,0,0,0.000518747,0.001250847,0,0,0,0,0,0.001769594
1/1/18 13:00,0,0,0,0.982681207,0,12.98742217,2.397051731,0,0,2.530892451,5.007346914,2.972418423,0.51543305,10.90210031,92.62364168,0,0,0,0,38.29534625,92.62364168,0,0,0,0,0,130.9189879,0,0,0,1.31E-05,0,0.000173166,3.20E-05,0,0,3.37E-05,6.68E-05,3.96E-05,6.87E-06,0.000145361,0.001234982,0,0,0,0,0.000510605,0.001234982,0,0,0,0,0,0.001745587
1/1/18 13:15,0,0,0,0,0,12.94735083,2.397051731,0,0,2.543364238,4.997869012,0.734760457,0.515475011,11.36889808,92.29762129,0,0,0,0,35.50476935,92.29762129,0,0,0,0,0,127.8023906,0,0,0,0,0,0.000172631,3.20E-05,0,0,3.39E-05,6.66E-05,9.80E-06,6.87E-06,0.000151585,0.001230635,0,0,0,0,0.000473397,0.001230635,0,0,0,0,0,0.001704032
1/1/18 13:30,0,0,0,0,0,12.9227343,2.397051731,0,0,2.555836025,4.98839111,0.733172453,0.515496802,10.90855525,92.09368891,0,0,0,0,35.02123768,92.09368891,0,0,0,0,0,127.1149266,0,0,0,0,0,0.000172303,3.20E-05,0,0,3.41E-05,6.65E-05,9.78E-06,6.87E-06,0.000145447,0.001227916,0,0,0,0,0.00046695,0.001227916,0,0,0,0,0,0.001694866
1/1/18 13:45,0,0,0,0,0,12.92682008,2.397051731,0,0,2.56550166,4.914427867,0.736248129,0.515502562,10.83652811,92.19605776,0,0,0,0,34.89208014,92.19605776,0,0,0,0,0,127.0881379,0,0,0,0,0,0.000172358,3.20E-05,0,0,3.42E-05,6.55E-05,9.82E-06,6.87E-06,0.000144487,0.001229281,0,0,0,0,0.000465228,0.001229281,0,0,0,0,0,0.001694509
1/1/18 14:00,0,0,0,0,0,12.92672277,2.397051731,0,0,2.575167296,4.840464625,0.737885852,0.515496687,9.896815419,92.089677,0,0,0,0,33.88960438,92.089677,0,0,0,0,0,125.9792814,0,0,0,0,0,0.000172356,3.20E-05,0,0,3.43E-05,6.45E-05,9.84E-06,6.87E-06,0.000131958,0.001227862,0,0,0,0,0.000451861,0.001227862,0,0,0,0,0,0.001679724
1/1/18 14:15,0,0,0,0,0,12.9415937,2.397051731,0,0,2.584832931,4.766501383,0.741487368,0.515483899,10.66323948,92.4013557,0,0,0,0,34.61019049,92.4013557,0,0,0,0,0,127.0115462,0,0,0,0,0,0.000172555,3.20E-05,0,0,3.45E-05,6.36E-05,9.89E-06,6.87E-06,0.000142177,0.001232018,0,0,0,0,0.000461469,0.001232018,0,0,0,0,0,0.001693487
1/1/18 14:30,0,0,0,0,0,12.95837388,2.397051731,0,0,2.594498566,4.692538141,0.745355852,0.515439245,9.671854554,92.74229822,0,0,0,0,33.57511197,92.74229822,0,0,0,0,0,126.3174102,0,0,0,0,0,0.000172778,3.20E-05,0,0,3.46E-05,6.26E-05,9.94E-06,6.87E-06,0.000128958,0.001236564,0,0,0,0,0.000447668,0.001236564,0,0,0,0,0,0.001684232
1/1/18 14:45,0,0,0,0,0,12.97324374,2.397051731,0,0,2.574777552,4.565697923,0.75068737,0.515359411,10.36136956,93.2320816,0,0,0,0,34.13818728,93.2320816,0,0,0,0,0,127.3702689,0,0,0,0,0,0.000172977,3.20E-05,0,0,3.43E-05,6.09E-05,1.00E-05,6.87E-06,0.000138152,0.001243094,0,0,0,0,0.000455176,0.001243094,0,0,0,0,0,0.00169827
1/1/18 15:00,0,0,0,0,0,12.99735874,2.397051731,0,0,2.555056539,4.438857704,0.755832782,0.515253482,9.392148087,93.73066093,0,0,0,0,33.05155907,93.73066093,0,0,0,0,0,126.78222,0,0,0,0,0,0.000173298,3.20E-05,0,0,3.41E-05,5.92E-05,1.01E-05,6.87E-06,0.000125229,0.001249742,0,0,0,0,0.000440687,0.001249742,0,0,0,0,0,0.00169043
